,stop_name,stop_id,latitude,longitude,SEQ,GRUPO,SENTIDO,TIPO,ITINERARY_ID,line_id
13434,"Rua Paulo de Deus Bessa, 621 - Santo Inácio",190116,"-25,425593894845","-49,340192069941",13,,Terminal Santa Felicidade,Placa em poste,13294,817
13435,"Rua Capitão Domingos Castelano, 378- Santo Inácio",190126,"-25,429131801141","-49,344266326389",18,,Terminal Santa Felicidade,Sem demarcação,13294,817
13436,"Rua Luís Sperândio, 174 - Santo Inácio",190130,"-25,427977701186","-49,346333936176",20,,Terminal Santa Felicidade,Placa em cano,13294,817
13437,"Rua Via Veneto, 1104 - Santa Felicidade",190325,"-25,401871051602","-49,328622997946",42,,Terminal Santa Felicidade,Novo mobiliário,13294,817
13438,"Rua João Azolin, 843 - Santa Felicidade",190333,"-25,412205473929","-49,331165732092",36,,Terminal Santa Felicidade,Chapéu chinês,13294,817
13439,"R. Albino Potulski, 76 - Santo Inácio",191000,"-25,426795479769","-49,342791504439",16,,Terminal Santa Felicidade,Placa em cano,13294,817
13440,"Alameda Augusto Stelfeld, 1018 - Centro",110108,"-25,430859946765","-49,28164410705",4,,Savóia,Novo mobiliário,1023,876
13441,"Av. Cândido Hartmann, 1420 - Mercês",190179,"-25,426404254378","-49,299213790178",12,,Savóia,Novo mobiliário,1023,876
13442,"Rua Cruz Machado, 82 - Centro",110017,"-25,43008","-49,27409",37,,Praça Tiradentes,Placa em cano,1024,876
13443,"Rua Antônio Escorsin, 1771 - Santa Felicidade",190050,"-25,418373633848","-49,347000116567",8,,Praça Tiradentes,Novo mobiliário,1024,876
13444,"R. Francisco Rocha, 1711 - Bigorrilho",190174,"-25,430959689249","-49,295817317791",28,,Praça Tiradentes,Novo mobiliário,1024,876
13445,"Rua Antônio Escorsin, 1001 - Santa Felicidade",190341,"-25,414694761108","-49,339888275808",11,,Praça Tiradentes,Novo mobiliário,1024,876
13446,"Rua Saldanha Marinho, 917 - Centro",110194,"-25,431908753005","-49,280559153503",34,,Praça Tiradentes,Chapéu chinês,1024,876
13447,"Av. Cândido Hartmann, 2235 - Mercês",190187,"-25,423123352838","-49,30586682209",23,,Praça Tiradentes,Novo mobiliário,1024,876
13448,"Avenida Cândido Hartmann, 176 - Mercês",180728,"-25,432331067462","-49,288110912985",7,,Savóia,Placa em poste,1023,876
13449,"Rua Brasílio Cuman, 830 - São Braz",190260,"-25,408739767624","-49,357684906295",37,,Savóia,Chapéu chinês,1023,876
13450,"Rua Antônio Escorsin, 655 - Santa Felicidade",190930,"-25,413633640594","-49,337198020167",27,,Savóia,Novo mobiliário,1023,876
13451,"Av. Cândido Hartmann, 4354 - Santa Felicidade",190940,"-25,419985611575","-49,324080676979",22,,Savóia,Novo mobiliário,1023,876
13452,"Rua Brasílio Cuman, 330 - São Braz",190256,"-25,410054106972","-49,352825910992",4,,Praça Tiradentes,Chapéu chinês,1024,876
13453,"Av. Cândido Hartmann, 3497 - Mercês",190196,"-25,42242","-49,31891",19,,Praça Tiradentes,Novo mobiliário,1024,876
13454,"Rua Antônio Escorsin, 2 - Santa Felicidade",190935,"-25,414543346081","-49,330657453484",14,,Praça Tiradentes,Novo mobiliário,1024,876
13455,"Rua Visconde do Rio Branco, 1186 - Centro",110107,"-25,432134862259","-49,280061603731",3,,Savóia,Novo mobiliário,1023,876
